Pergunta,Resposta
O que é o método `Object.values()` em JavaScript e como ele funciona?,O método `Object.values()` retorna um array com todos os valores das propriedades de um objeto. A ordem dos valores no array retornado é a mesma que a ordem em que as propriedades são iteradas manualmente.
O que é o método `Object.entries()` em JavaScript e como ele funciona?,"O método `Object.entries()` retorna um array de arrays, onde cada sub-array contém o par chave-valor de uma propriedade de um objeto. A ordem dos pares chave-valor no array retornado é a mesma que a ordem em que as propriedades são iteradas manualmente."
Como você pode criar uma cópia rasa de um objeto em JavaScript?,"Você pode criar uma cópia rasa de um objeto usando o operador spread (`...`) ou o método `Object.assign()`. Por exemplo: `let newObj = { ...originalObj };` ou `let newObj = Object.assign({}, originalObj);`."
"O que é o conceito de ""imutabilidade"" em JavaScript e por que ele é importante?","Imutabilidade significa que um objeto não pode ser modificado após sua criação. Em JavaScript, isso é importante porque ajuda a evitar efeitos colaterais inesperados, torna o código mais fácil de depurar e testar e permite otimizações de desempenho."
Como você pode tornar um objeto imutável em JavaScript?,"Você pode usar `Object.freeze()` para tornar um objeto imutável. Isso impede que novas propriedades sejam adicionadas, propriedades existentes sejam removidas ou seus valores sejam modificados. No entanto, `Object.freeze()` apenas torna o objeto *raso* imutável; objetos aninhados ainda podem ser modificados."
"O que é ""currying"" em JavaScript?","Currying é uma técnica em programação funcional que transforma uma função que recebe múltiplos argumentos em uma sequência de funções, cada uma recebendo um único argumento. Em vez de chamar a função com todos os argumentos de uma vez, você chama a primeira função com o primeiro argumento, que retorna uma nova função esperando o próximo argumento, e assim por diante, até que todos os argumentos tenham sido fornecidos."
"O que é ""composição de funções"" em JavaScript?","Composição de funções é o processo de combinar duas ou mais funções para produzir uma nova função. O resultado de cada função é passado como argumento para a próxima, formando um fluxo de transformação de dados."
"Explique o conceito de ""higher-order functions"" em JavaScript.",Higher-order functions são funções que podem receber outras funções como argumentos ou retornar funções como seus resultados. Elas são um conceito fundamental na programação funcional e permitem abstrações poderosas e reutilização de código.
O que é o objeto `Math` em JavaScript e quais são alguns de seus métodos úteis?,"O objeto `Math` é um objeto embutido que fornece propriedades e métodos para operações matemáticas. Alguns métodos úteis incluem `Math.random()`, `Math.floor()`, `Math.ceil()`, `Math.round()`, `Math.max()`, `Math.min()`, `Math.pow()`, `Math.sqrt()`."
Como você pode gerar um número aleatório entre um intervalo específico em JavaScript?,"Você pode usar a seguinte fórmula: `Math.floor(Math.random() * (max - min + 1)) + min;`, onde `min` e `max` são os limites inferior e superior do intervalo, respectivamente."
Como você pode obter o timestamp atual em JavaScript?,Você pode obter o timestamp atual em milissegundos usando `Date.now()` ou `new Date().getTime()`.
O que são expressões regulares (RegEx) em JavaScript e como elas são usadas?,"Expressões regulares são padrões usados para corresponder a combinações de caracteres em strings. Elas são usadas para pesquisa, substituição e validação de strings."
Quais são alguns metacaracteres comuns usados em expressões regulares em JavaScript?,"Alguns metacaracteres comuns incluem: `.` (qualquer caractere), `*` (zero ou mais ocorrências), `+` (uma ou mais ocorrências), `?` (zero ou uma ocorrência), `[]` (conjunto de caracteres), `[^]` (conjunto de caracteres negado), `\d` (dígito), `\w` (caractere alfanumérico), `\s` (espaço em branco)."
Como você pode usar o método `match()` em JavaScript para encontrar correspondências de uma expressão regular em uma string?,"O método `match()` retorna um array com as correspondências encontradas ou `null` se nenhuma correspondência for encontrada. Se a expressão regular tiver o flag `g` (global), ele retorna todas as correspondências. Caso contrário, ele retorna apenas a primeira correspondência e grupos de captura."
Como você pode usar o método `replace()` em JavaScript com uma expressão regular para substituir partes de uma string?,O método `replace()` substitui partes de uma string que correspondem a uma expressão regular por uma nova string. Você pode usar grupos de captura na string de substituição para referenciar as partes correspondentes.
Explique o conceito de programação assíncrona em JavaScript.,"A programação assíncrona permite que o JavaScript execute múltiplas operações simultaneamente sem bloquear a thread principal. Isso é crucial para evitar que a interface do usuário fique travada durante operações demoradas, como solicitações de rede ou leitura de arquivos."
O que são Promises em JavaScript e como elas são usadas?,"Promises são objetos que representam o eventual resultado (ou falha) de uma operação assíncrona. Elas têm três estados: `pending` (pendente), `fulfilled` (resolvida) e `rejected` (rejeitada). Promises permitem encadear operações assíncronas de forma mais legível e evitar o ""callback hell""."
Como você pode criar uma Promise em JavaScript?,"Você pode criar uma Promise usando o construtor `new Promise((resolve, reject) => { ... })`, onde `resolve` é uma função para resolver a Promise com um valor e `reject` é uma função para rejeitar a Promise com um motivo."
"O que são os métodos `then()`, `catch()` e `finally()` em Promises JavaScript?","`then()` é usado para lidar com o resultado bem-sucedido (resolvido) de uma Promise. `catch()` é usado para lidar com a falha (rejeição) de uma Promise. `finally()` é executado sempre, independentemente de a Promise ter sido resolvida ou rejeitada."
O que são `async` e `await` em JavaScript e como eles são usados?,"`async` e `await` são palavras-chave que simplificam a escrita de código assíncrono em JavaScript. `async` é usado para definir uma função assíncrona, que sempre retorna uma Promise. `await` é usado dentro de uma função `async` para pausar a execução até que uma Promise seja resolvida ou rejeitada."
O que é o Event Loop em JavaScript e como ele funciona?,"O Event Loop é um mecanismo que permite ao JavaScript lidar com operações assíncronas de forma eficiente. Ele monitora a pilha de chamadas e a fila de tarefas (task queue). Quando a pilha de chamadas está vazia, o Event Loop pega a primeira tarefa da fila de tarefas e a coloca na pilha de chamadas para execução."
"O que é o conceito de ""single-threaded"" em JavaScript?","""Single-threaded"" significa que o JavaScript executa código em uma única thread (linha de execução) por vez. Isso significa que se uma operação bloquear a thread principal, toda a aplicação ficará travada. É por isso que a programação assíncrona é tão importante em JavaScript."
O que é o objeto `window` em JavaScript e qual é seu propósito?,"O objeto `window` representa a janela do navegador. É o objeto global no ambiente do navegador e fornece acesso a várias funcionalidades, como manipulação do DOM, histórico do navegador, cookies, temporizadores, etc."
O que é o objeto `document` em JavaScript e qual é seu propósito?,"O objeto `document` representa a página HTML carregada no navegador. Ele fornece acesso ao DOM (Document Object Model), que é uma representação estruturada da página HTML como uma árvore de nós. Através do `document`, você pode manipular o conteúdo e a estrutura da página."
Qual a diferença entre `querySelector()` e `querySelectorAll()` em JavaScript?,`querySelector()` retorna o primeiro elemento que corresponde a um seletor CSS especificado. `querySelectorAll()` retorna uma NodeList com todos os elementos que correspondem ao seletor CSS especificado.
Como você pode modificar o conteúdo de um elemento HTML usando JavaScript?,"Você pode modificar o conteúdo de um elemento HTML usando propriedades como `innerHTML`, `textContent`, ou `innerText`."
O que são eventos em JavaScript e como eles são usados?,"Eventos são ações ou ocorrências que acontecem no navegador, como cliques do mouse, carregamento de página, envio de formulário, etc. JavaScript permite que você responda a esses eventos executando código quando eles acontecem."
Como você pode adicionar um listener de evento a um elemento HTML usando JavaScript?,"Você pode adicionar um listener de evento usando o método `addEventListener()` do elemento. Por exemplo: `element.addEventListener(""click"", function() { ... });`."
O que é o objeto `event` em JavaScript e quais são algumas de suas propriedades úteis?,"O objeto `event` é passado como argumento para a função de callback de um listener de evento. Ele contém informações sobre o evento que ocorreu, como o tipo do evento, o elemento alvo, as coordenadas do mouse, etc. Algumas propriedades úteis incluem `type`, `target`, `clientX`, `clientY`, `preventDefault()`, `stopPropagation()`."
O que é o método `stopPropagation()` do objeto `event` em JavaScript?,O método `stopPropagation()` impede que um evento se propague para elementos pais no DOM (fase de bubbling).
