Pergunta,Resposta
O que é o objeto `arguments` dentro de uma função?,"É um objeto semelhante a um array que contém todos os argumentos passados para a função, independentemente de quantos parâmetros a função foi definida para receber.  Não disponível em arrow functions.

**27.**"
Como retornar um valor de uma função em JavaScript?,"Use a palavra-chave `return` seguida do valor a ser retornado.

**28.**"
O que é recursão em JavaScript?,"É quando uma função chama a si mesma dentro de sua própria definição.

**29.**"
Como gerar um número aleatório entre 0 e 1 em JavaScript?,"Use `Math.random()`.

**31.**"
Como arredondar um número para o inteiro mais próximo em JavaScript?,"Use `Math.round(numero)`.

**32.**"
Como encontrar o maior número em um array em JavaScript?,"Use `Math.max(...meuArray)`.

**33.**"
Como obter a data e hora atuais em JavaScript?,"Use `new Date()`.

**35.**"
Como obter o ano de uma data em JavaScript?,"Use `meuObjetoDate.getFullYear()`.

**36.**"
Como obter o mês de uma data em JavaScript?,"Use `meuObjetoDate.getMonth()`.  (Lembre-se que o mês começa em 0, então Janeiro é 0, Fevereiro é 1, etc.)

**37.**"
O que é o objeto `String` em JavaScript?,"É um objeto nativo que representa uma sequência de caracteres.

**38.**"
Como obter o comprimento de uma string em JavaScript?,"Use `minhaString.length`.

**39.**"
Como converter uma string para maiúsculas em JavaScript?,"Use `minhaString.toUpperCase()`.

**40.**"
Como converter uma string para minúsculas em JavaScript?,"Use `minhaString.toLowerCase()`.

**41.**"
Como encontrar a posição de uma substring dentro de uma string em JavaScript?,"Use `minhaString.indexOf(""substring"")`.

**42.**"
Como extrair uma substring de uma string em JavaScript?,"Use `minhaString.substring(inicio, fim)` ou `minhaString.slice(inicio, fim)`.

**43.**"
O que é o método `split()` em strings?,"Divide uma string em um array de substrings, com base em um separador especificado.

**44.**"
O que é o método `replace()` em strings?,"Substitui uma substring em uma string por outra substring.

**45.**"
Como testar se uma string corresponde a uma expressão regular em JavaScript?,"Use o método `test()` da expressão regular: `/padrão/.test(minhaString)`.

**48.**"
O que é o tipo de dado `Symbol` em JavaScript (ES6)?,"É um tipo de dado primitivo que representa um identificador único.

**51.**"
O que é o operador `!` em JavaScript?,"É o operador de negação lógica. Inverte o valor booleano de um operando.

**52.**"
O que são operadores de incremento e decremento em JavaScript?,"São operadores que incrementam ou decrementam o valor de uma variável em 1. Ex: `++`, `--`.

**54.**"
Qual a diferença entre `i++` e `++i` em JavaScript?,"`i++` retorna o valor de `i` antes de incrementá-lo, enquanto `++i` retorna o valor de `i` após incrementá-lo.

**55.**"
O que é o operador `&&` em JavaScript?,"É o operador lógico ""E"" (AND). Retorna `true` se ambos os operandos forem `true`.

**57.**"
O que é o operador `||` em JavaScript?,"É o operador lógico ""OU"" (OR). Retorna `true` se pelo menos um dos operandos for `true`.

**58.**"
O que é a precedência de operadores em JavaScript?,"É a ordem em que os operadores são avaliados em uma expressão.

**59.**"
Como forçar a ordem de avaliação de operadores em JavaScript?,"Use parênteses `()`.

**60.**"
O que é uma instrução `if` em JavaScript?,"Executa um bloco de código se uma condição for verdadeira.

**62.**"
O que é uma instrução `else` em JavaScript?,"Executa um bloco de código se a condição da instrução `if` for falsa.

**63.**"
O que é uma instrução `else if` em JavaScript?,"Permite verificar múltiplas condições em uma sequência de `if` statements.

**64.**"
O que é uma instrução `switch` em JavaScript?,"Permite executar diferentes blocos de código com base no valor de uma expressão.

**65.**"
O que é uma instrução `break` em JavaScript?,"Termina a execução de um loop ou instrução `switch`.

**66.**"
O que é uma instrução `continue` em JavaScript?,"Interrompe a iteração atual de um loop e passa para a próxima iteração.

**67.**"
O que é o loop `for...in` em JavaScript?,"Itera sobre as propriedades enumeráveis de um objeto.

**71.**"
O que é o loop `for...of` em JavaScript (ES6)?,"Itera sobre os valores de um objeto iterável (array, string, Map, Set, etc.).

**72.**"
Como selecionar elementos HTML por nome de classe em JavaScript?,"Use `document.getElementsByClassName(""minhaClasse"")`.

**77.**"
Como selecionar elementos HTML por nome de tag em JavaScript?,"Use `document.getElementsByTagName(""minhaTag"")`.

**78.**"
Como alterar o conteúdo de um elemento HTML em JavaScript?,"Use a propriedade `textContent` ou `innerHTML`.

**79.**"
Como alterar os atributos de um elemento HTML em JavaScript?,"Use o método `setAttribute(""nomeDoAtributo"", ""novoValor"")`.

**80.**"
Como adicionar um novo elemento HTML ao DOM em JavaScript?,"Crie o elemento com `document.createElement(""tag"")`, configure suas propriedades e adicione-o ao DOM usando `appendChild()` ou `insertBefore()`.

**81.**"
Como remover um elemento HTML do DOM em JavaScript?,"Use o método `removeChild()` do elemento pai.

**82.**"
O que é o objeto `event` passado para um event listener?,"Contém informações sobre o evento que ocorreu (ex: qual elemento foi clicado, qual tecla foi pressionada).

**85.**"
O que é o método `stopPropagation()` em eventos?,"Impede que o evento se propague para elementos pai na árvore DOM.

**87.**"
"O que é o conceito de ""event bubbling"" em JavaScript?","É a ordem em que os eventos se propagam para cima na árvore DOM, do elemento alvo até o elemento raiz.

**88.**"
"O que é o conceito de ""event capturing"" em JavaScript?","É a ordem em que os eventos se propagam para baixo na árvore DOM, do elemento raiz até o elemento alvo. (Menos comum que bubbling).

**89.**"
Como o valor de `this` é determinado em uma função normal?,"Se a função for chamada como um método de um objeto, `this` se refere ao objeto. Se a função for chamada no escopo global, `this` se refere ao objeto global (window no navegador, global no Node.js).

**91.**"
Como o valor de `this` é determinado em uma arrow function?,"Arrow functions não têm seu próprio `this`. Elas herdam o valor de `this` do contexto léxico circundante.

**92.**"
"O que são métodos `call()`, `apply()` e `bind()` em JavaScript?","São métodos que permitem controlar o valor de `this` ao chamar uma função.

**93.**"
O que faz o método `bind()` em JavaScript?,"Cria uma nova função com o valor de `this` já definido, que não pode ser alterado posteriormente.

**95.**"
O que são objetos em JavaScript?,"São coleções de pares chave-valor. As chaves são strings (ou Symbols), e os valores podem ser de qualquer tipo de dado.

**96.**"
O que são protótipos em JavaScript?,"É um objeto associado a cada função e objeto em JavaScript. Permite a herança de propriedades e métodos.

**97.**"
Como herdar propriedades e métodos de um protótipo em JavaScript?,"Definindo o protótipo de um objeto como o protótipo do objeto pai.

**98.**"
O que é a cadeia de protótipos (prototype chain) em JavaScript?,"É a sequência de protótipos que são percorridos quando se tenta acessar uma propriedade ou método de um objeto.

**99.**"
O que é JSON (JavaScript Object Notation)?,"É um formato de dados leve e fácil de ler e escrever, usado para transmitir dados entre um servidor e um aplicativo web.

**101.**"
Como converter um objeto JavaScript em uma string JSON?,"Use `JSON.stringify(meuObjeto)`.

**102.**"
Como converter uma string JSON em um objeto JavaScript?,"Use `JSON.parse(minhaStringJSON)`.

**103.**"
O que são promessas (Promises) em JavaScript?,"São objetos que representam o resultado eventual (completo ou falho) de uma operação assíncrona.

**104.**"
Quais são os três estados possíveis de uma promessa em JavaScript?,"Pending (pendente), Fulfilled (cumprida) e Rejected (rejeitada).

**105.**"
Como criar uma promessa em JavaScript?,"Use o construtor `new Promise((resolve, reject) => { ... });`.

**106.**"
Como lidar com o resultado de uma promessa cumprida em JavaScript?,"Use o método `then(funcaoCallback)`.

**107.**"
Como lidar com o resultado de uma promessa rejeitada em JavaScript?,"Use o método `catch(funcaoCallback)`.

**108.**"
O que é o método `finally()` em promessas JavaScript?,"É executado independentemente da promessa ser cumprida ou rejeitada.

**109.**"
O que são funções `async` em JavaScript?,"São funções que permitem usar a palavra-chave `await` para pausar a execução da função até que uma promessa seja resolvida.

**110.**"
