Pergunta,Resposta
O que é herança em OOP e como implementá-la em JavaScript usando classes?,"Herança é um mecanismo que permite que uma classe (subclasse ou classe filha) herde propriedades e métodos de outra classe (superclasse ou classe pai). Em JavaScript, a herança é implementada usando a palavra-chave `extends`."
O que é polimorfismo em OOP e como ele se manifesta em JavaScript?,"Polimorfismo é a capacidade de um objeto assumir muitas formas. Em JavaScript, o polimorfismo pode ser implementado através de herança (subclasses sobrescrevendo métodos da superclasse) ou através de interfaces implícitas (objetos que implementam os mesmos métodos, mesmo que não herdem da mesma classe)."
O que é encapsulamento em OOP e como ele pode ser simulado em JavaScript?,"Encapsulamento é a prática de ocultar os detalhes internos de um objeto e expor apenas uma interface para interagir com ele. Em JavaScript, o encapsulamento pode ser simulado usando closures (para criar variáveis privadas) e convenções de nomenclatura (como usar o prefixo `_` para indicar propriedades privadas)."
O que é uma variável privada em JavaScript e como implementá-la?,"Uma variável privada é uma variável que só pode ser acessada dentro da classe (ou função) onde foi definida. Em JavaScript, variáveis privadas podem ser implementadas usando closures ou, mais recentemente, campos privados com o prefixo `#` (ES2022)."
O que são campos privados em classes JavaScript (ES2022)?,Campos privados são propriedades de classes que só podem ser acessadas dentro da própria classe. Eles são definidos com o prefixo `#`.
Qual a diferença entre um método estático e um método de instância em uma classe JavaScript?,"Um método estático é um método que pertence à classe em si, e não a uma instância da classe. Ele é chamado diretamente na classe usando `NomeDaClasse.metodoEstático()`. Um método de instância pertence a cada instância da classe e é chamado em um objeto criado a partir da classe."
O que são getters e setters em classes JavaScript?,Getters e setters são métodos especiais que permitem acessar e modificar as propriedades de um objeto de uma forma controlada. Getters são usados para obter o valor de uma propriedade e setters são usados para definir o valor de uma propriedade.
Como usar getters e setters em classes JavaScript?,Getters são definidos com a palavra-chave `get` antes do nome do método e setters são definidos com a palavra-chave `set` antes do nome do método.
Quais são os tipos comuns de erros em JavaScript?,"`SyntaxError`, `TypeError`, `ReferenceError`, `RangeError`, `URIError`, `EvalError` (obsoleto)."
Como lidar com erros em JavaScript usando `try...catch`?,O bloco `try` contém o código que pode lançar um erro. O bloco `catch` contém o código que é executado se um erro for lançado no bloco `try`.
O que é o objeto `Error` em JavaScript?,O objeto `Error` é a classe base para todos os objetos de erro em JavaScript. Ele possui propriedades como `name` (o tipo do erro) e `message` (uma descrição do erro).
O que são eventos assíncronos em JavaScript?,"Eventos assíncronos são eventos que não ocorrem imediatamente, mas sim em algum momento futuro. Exemplos incluem cliques de mouse, carregamento de imagens, e respostas de servidores."
Como lidar com eventos assíncronos em JavaScript usando callbacks?,"Um callback é uma função que é passada como argumento para outra função e é executada quando o evento assíncrono ocorre.

**Pergunta"
Como você pode verificar se uma variável é um array em JavaScript?,"Você pode usar `Array.isArray(variavel)` para verificar se a variável é um array. Também pode usar `variavel instanceof Array`, embora esta última possa ter problemas em ambientes com múltiplos contextos de execução (iframes)."
Explique o conceito de closures em JavaScript.,"Closures são funções que ""lembram"" o ambiente léxico em que foram criadas. Isso significa que uma função interna pode acessar variáveis da função externa, mesmo depois que a função externa já terminou sua execução."
Como você pode evitar a mutação direta de um objeto em JavaScript?,"Você pode usar métodos como `Object.assign()`, o operador spread (`...`) para criar uma cópia superficial do objeto, ou bibliotecas como Immutable.js para trabalhar com objetos imutáveis."
"O que é o ""this"" em JavaScript e como seu valor é determinado?","`this` se refere ao objeto que está executando o código JavaScript atual. Seu valor é determinado pelo contexto de execução: em uma função global, `this` se refere ao objeto global (window no navegador, global no Node.js); em um método de objeto, `this` se refere ao objeto que contém o método; e em um construtor, `this` se refere ao novo objeto que está sendo criado."
O que é o prototype em JavaScript e como ele é usado?,"Todo objeto em JavaScript tem um protótipo, que é outro objeto do qual herda propriedades e métodos.  O prototype é usado para implementar herança prototipal, permitindo que objetos compartilhem comportamentos."
"Explique a diferença entre `var`, `let` e `const` ao declarar variáveis.","`var` tem escopo de função ou global e é hoisted. `let` tem escopo de bloco e não é hoisted (você não pode acessá-la antes da declaração). `const` também tem escopo de bloco e não é hoisted, e deve ser inicializada no momento da declaração; seu valor não pode ser reatribuído após a inicialização (embora as propriedades de objetos e arrays definidos com `const` possam ser modificadas)."
Como você pode usar funções de callback em JavaScript?,"Funções de callback são funções passadas como argumentos para outras funções, que são executadas após a conclusão de alguma operação. Elas são frequentemente usadas em operações assíncronas, como requisições HTTP ou manipulação de eventos."
Qual a diferença entre funções declaradas (`function nomeFuncao() {}`) e expressões de função (`const nomeFuncao = function() {}`)?,"Funções declaradas são hoisted, o que significa que você pode chamá-las antes de sua declaração no código. Expressões de função não são hoisted (a variável é hoisted, mas não a função)."
O que é o DOM (Document Object Model) e como o JavaScript interage com ele?,"O DOM é uma representação em árvore da estrutura de um documento HTML ou XML. JavaScript usa o DOM para acessar e manipular elementos, atributos e estilos do documento."
Como você pode selecionar elementos HTML usando JavaScript?,"Você pode usar métodos como `document.getElementById()`, `document.getElementsByClassName()`, `document.getElementsByTagName()`, `document.querySelector()` e `document.querySelectorAll()`."
Como você pode adicionar um evento a um elemento HTML usando JavaScript?,"Você pode usar o método `addEventListener()` para adicionar um evento a um elemento. Por exemplo: `elemento.addEventListener('click', function() { ... });`"
O que é o bubbling e capturing de eventos em JavaScript?,Bubbling é quando um evento acionado em um elemento interno se propaga para seus elementos pais. Capturing é o oposto: o evento é tratado primeiro pelo elemento pai e depois pelos elementos filhos.
Como você pode impedir a propagação de um evento em JavaScript?,Você pode usar o método `event.stopPropagation()` dentro do manipulador de eventos.
O que é o método `preventDefault()` em JavaScript?,"`preventDefault()` impede o comportamento padrão de um evento. Por exemplo, impedir que um link navegue para outra página."
Como você pode criar um novo elemento HTML usando JavaScript?,Você pode usar o método `document.createElement('tagName')` para criar um novo elemento.
Como você pode adicionar um elemento HTML ao DOM usando JavaScript?,"Você pode usar métodos como `appendChild()`, `insertBefore()`, `insertAdjacentElement()` para adicionar um elemento a outro elemento existente no DOM."
O que são template literals em JavaScript e como eles são usados?,Template literals são strings delimitadas por backticks (` `) que permitem a interpolação de variáveis e expressões. Eles tornam a construção de strings dinâmicas mais fácil e legível.
Como você pode usar o operador ternário em JavaScript?,O operador ternário (`condição ? valorSeVerdadeiro : valorSeFalso`) é uma forma concisa de escrever uma instrução `if...else`.
Explique o conceito de funções anônimas em JavaScript.,Funções anônimas são funções que não têm um nome. Elas são frequentemente usadas como callbacks ou como funções atribuídas a variáveis.
O que é IIFE (Immediately Invoked Function Expression)?,Uma IIFE é uma função que é definida e executada imediatamente após sua criação. É usada para criar um escopo privado e evitar conflitos de nomes com outras variáveis globais.
Como você pode iterar sobre as propriedades de um objeto em JavaScript?,Você pode usar o loop `for...in` para iterar sobre as propriedades enumeráveis de um objeto.
